t_seconds,0x0000,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0007,0x0008,0x0009,0x000A,0x000B,0x000C,0x000D,0x000E,0x000F,0x0010,0x0011,0x0012,0x0013,0x0014,0x0015,0x0016,0x0017,0x0018,0x0019,0x001A,0x001B,0x001C,0x001D,0x001E,0x001F,0x0020,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002A,0x002B,0x002C,0x002D,0x002E,0x002F,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003A,0x003B,0x003C,0x003D,0x003E,0x003F,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004A,0x004B,0x004C,0x004D,0x004E,0x004F,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005A,0x005B,0x005C,0x005D,0x005E,0x005F,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006A,0x006B,0x006C,0x006D,0x006E,0x006F,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007A,0x007B,0x007C
81.4809,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10278,581,27,39,2034,26,29,88,43,0,0,0,0,0,2342,3,0,0,619,276,224,1917,3052,13,0,13,337,26,1045,-193,0,0,0,1615,3606,19,0,19,0,31,879,0,0,0,0,1038,0,993,0,992,0,1030,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
81.7648,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10278,866,27,39,2034,25,30,83,43,0,0,0,0,0,2342,3,0,0,619,276,224,1883,2896,13,0,13,337,26,1063,-122,0,0,0,1750,3718,19,0,19,0,34,892,0,0,0,0,1034,0,993,0,994,0,1028,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
82.0496,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10534,151,27,39,2034,53,61,77,95,0,0,0,0,0,2354,6,0,0,619,276,224,2183,3101,13,0,17,570,39,1620,86,0,0,0,2345,4554,19,0,21,0,50,1596,0,0,0,0,1040,0,993,0,992,0,1033,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
82.3367,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10534,436,27,39,2034,28,28,45,38,0,0,0,0,0,2380,2,0,0,602,888,288,1733,2978,13,0,14,331,26,980,53,0,0,0,1683,3282,19,0,19,0,34,791,0,0,0,0,1021,0,993,0,992,0,1014,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,21
82.6238,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10534,721,27,39,2034,25,23,91,33,0,0,0,0,0,2354,1,0,0,602,888,288,1868,3204,13,0,13,336,25,1008,-133,0,0,0,1479,3934,19,0,19,0,29,699,0,0,0,0,1042,0,993,0,992,0,1034,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,21
82.9115,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10790,11,27,39,2034,39,31,167,53,0,0,0,0,0,2367,2,0,0,602,888,288,2159,3363,13,0,15,508,33,1592,33,0,0,0,1574,3176,19,0,21,0,33,894,0,0,0,0,1070,0,993,1,993,0,1063,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,21
83.1996,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10790,296,27,39,2034,38,39,176,67,0,0,0,0,0,2335,3,0,0,587,301,281,1943,2214,13,0,15,601,31,1357,68,0,0,0,1818,2292,19,0,21,0,38,1066,0,0,0,0,1073,0,993,1,994,0,1066,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4
83.4862,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10790,586,27,39,2034,39,40,185,57,0,0,0,0,0,2373,3,0,0,587,301,281,2168,2945,13,0,14,554,32,1489,-109,0,0,0,1681,3913,19,0,20,0,33,1299,0,0,0,0,1079,0,993,1,995,0,1074,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4
83.7731,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,10790,871,27,39,2034,19,25,75,29,0,0,0,0,0,2323,1,0,0,587,301,281,1638,2632,13,0,13,283,22,740,-115,0,0,0,1576,2300,19,0,20,0,31,673,0,0,0,0,1036,0,993,0,992,0,1028,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4
84.0594,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11046,156,27,39,2034,13,15,32,16,0,0,0,0,0,2342,0,0,0,587,301,281,1479,3154,13,0,13,163,19,536,2,0,0,0,1371,3141,19,0,19,0,26,396,0,0,0,0,1015,0,993,0,993,0,1009,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4
84.3465,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11046,441,27,39,2034,12,13,18,0,0,0,0,0,0,2361,0,0,0,0,0,0,1461,2974,13,0,13,156,19,496,-133,0,0,0,1339,3125,19,0,19,0,25,358,0,0,0,0,1008,0,993,0,993,0,1002,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.6327,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11046,726,27,39,2034,12,12,15,0,0,0,0,0,0,2361,0,0,0,0,0,0,1474,2800,13,0,13,151,19,493,9,0,0,0,1322,3178,19,0,19,0,25,335,0,0,0,0,1008,0,993,0,993,0,1001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.9195,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11302,16,27,39,2034,13,12,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1507,2981,13,0,13,146,19,530,32,0,0,0,1297,2905,19,0,19,0,24,339,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.2052,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11302,301,27,39,2034,13,13,13,0,0,0,0,0,0,2342,0,0,0,0,0,0,1480,3063,13,0,13,145,19,521,66,0,0,0,1345,3145,19,0,19,0,26,360,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.4913,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11302,586,27,39,2034,12,12,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1451,2880,13,0,13,140,19,492,31,0,0,0,1305,3045,19,0,19,0,25,354,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.7775,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11302,871,27,39,2034,13,13,12,0,0,0,0,0,0,2342,0,0,0,0,0,0,1455,3318,13,0,13,143,19,595,120,0,0,0,1329,3048,19,0,19,0,25,347,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.0638,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11558,156,27,39,2034,12,12,13,0,0,0,0,0,0,2373,0,0,0,0,0,0,1474,2932,13,0,13,147,19,505,16,0,0,0,1326,3120,19,0,19,0,25,335,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.3500,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11558,441,27,39,2034,12,12,15,0,0,0,0,0,0,2354,0,0,0,0,0,0,1471,3118,13,0,13,147,19,498,46,0,0,0,1321,3097,19,0,19,0,25,347,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.6348,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11558,726,27,39,2034,11,12,14,0,0,0,0,0,0,2342,0,0,0,0,0,0,1416,3003,13,0,13,142,18,467,-29,0,0,0,1297,3010,19,0,19,0,25,349,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.9211,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11814,11,27,39,2034,13,11,15,0,0,0,0,0,0,2373,0,0,0,0,0,0,1549,3269,13,0,13,150,20,571,-113,0,0,0,1299,2843,19,0,19,0,25,311,0,0,0,0,1007,0,993,0,993,0,1000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.2067,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11814,291,27,39,2034,13,13,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1509,3159,13,0,13,148,19,552,32,0,0,0,1315,3004,19,0,19,0,25,387,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.4923,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11814,581,27,39,2034,13,13,14,0,0,0,0,0,0,2373,0,0,0,0,0,0,1459,3048,13,0,13,151,19,523,56,0,0,0,1321,2926,19,0,19,0,25,343,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.7782,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,11814,866,27,39,2034,12,12,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1416,3023,13,0,13,146,18,515,74,0,0,0,1278,3074,19,0,19,0,24,331,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0649,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12070,151,27,39,2034,14,13,13,0,0,0,0,0,0,2342,0,0,0,0,0,0,1570,3381,13,0,13,144,20,619,-99,0,0,0,1295,3003,19,0,19,0,25,355,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.3517,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12070,436,27,39,2034,13,13,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1470,2969,13,0,13,153,19,525,6,0,0,0,1330,3107,19,0,19,0,26,344,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.6364,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12070,721,27,39,2034,12,12,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1466,3086,13,0,13,149,19,510,6,0,0,0,1297,2920,19,0,19,0,25,322,0,0,0,0,1006,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.9217,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12326,6,27,39,2034,12,13,14,0,0,0,0,0,0,2354,0,0,0,0,0,0,1453,3065,13,0,13,144,19,471,-85,0,0,0,1371,3291,19,0,19,0,26,388,0,0,0,0,1006,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.2047,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12326,291,27,39,2034,13,11,14,0,0,0,0,0,0,2367,0,0,0,0,0,0,1508,3312,13,0,13,146,19,524,14,0,0,0,1287,2918,19,0,19,0,25,311,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.4897,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12326,571,27,39,2034,11,12,13,0,0,0,0,0,0,2335,0,0,0,0,0,0,1440,3008,13,0,13,143,19,467,-90,0,0,0,1302,2817,19,0,19,0,25,310,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.7756,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12326,856,27,39,2034,34,18,130,0,0,0,0,0,0,2354,0,0,0,0,0,0,2018,4566,13,0,13,330,28,1375,126,0,0,0,1412,3071,19,0,19,0,27,495,0,0,0,0,1057,0,993,0,993,0,1050,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0603,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12582,141,27,39,2034,16,14,40,0,0,0,0,0,0,2342,0,0,0,0,0,0,1598,3249,13,0,13,178,21,661,-69,0,0,0,1366,3139,19,0,19,0,26,386,0,0,0,0,1019,0,993,0,993,0,1012,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.3444,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12582,421,27,39,2034,13,13,21,0,0,0,0,0,0,2354,0,0,0,0,0,0,1509,3084,13,0,13,156,20,537,-27,0,0,0,1345,3182,19,0,19,0,26,355,0,0,0,0,1010,0,993,0,993,0,1003,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.6316,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12582,706,27,39,2034,13,12,14,0,0,0,0,0,0,2354,0,0,0,0,0,0,1487,3092,13,0,13,154,19,540,34,0,0,0,1306,2992,19,0,19,0,25,318,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.9184,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12582,991,27,39,2034,11,12,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1435,2876,13,0,13,150,18,466,-74,0,0,0,1297,2948,19,0,19,0,25,315,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.2051,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12838,281,27,39,2034,11,12,14,0,0,0,0,0,0,2367,0,0,0,0,0,0,1450,2767,13,0,13,145,19,472,-13,0,0,0,1298,3007,19,0,19,0,25,316,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.4897,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12838,561,27,39,2034,12,12,15,0,0,0,0,0,0,2367,0,0,0,0,0,0,1462,2704,13,0,13,155,19,497,-71,0,0,0,1282,3067,19,0,19,0,25,352,0,0,0,0,1006,0,993,0,993,0,999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.7754,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,12838,846,27,39,2034,13,13,14,0,0,0,0,0,0,2329,0,0,0,0,0,0,1461,3094,13,0,13,148,19,554,-1,0,0,0,1323,2982,19,0,19,0,25,338,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0593,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13094,131,27,39,2034,13,13,17,0,0,0,0,0,0,2361,0,0,0,0,0,0,1453,3042,13,0,13,152,19,518,113,0,0,0,1322,3125,19,0,19,0,25,342,0,0,0,0,1008,0,993,0,993,0,1002,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.3465,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13094,411,27,39,2034,11,12,14,0,0,0,0,0,0,2380,0,0,0,0,0,0,1418,2842,13,0,13,143,18,460,63,0,0,0,1282,2934,19,0,19,0,25,336,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.6322,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13094,701,27,39,2034,11,12,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1377,2848,13,0,13,139,18,450,73,0,0,0,1309,2957,19,0,19,0,25,332,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.9185,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13094,986,27,39,2034,12,13,13,0,0,0,0,0,0,2342,0,0,0,0,0,0,1455,2979,13,0,13,141,19,498,111,0,0,0,1350,3185,19,0,19,0,26,359,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.2054,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13350,271,27,39,2034,11,12,14,0,0,0,0,0,0,2367,0,0,0,0,0,0,1419,2907,13,0,13,144,18,454,68,0,0,0,1306,3195,19,0,19,0,25,335,0,0,0,0,1007,0,993,0,992,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.4922,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13350,556,27,39,2034,12,13,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1414,2939,13,0,13,137,18,479,41,0,0,0,1352,3441,19,0,19,0,26,369,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.7780,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13350,841,26,39,2034,11,13,12,0,0,0,0,0,0,2367,0,0,0,0,0,0,1411,2877,13,0,13,146,18,469,64,0,0,0,1353,3183,19,0,19,0,26,363,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.0618,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13606,126,26,39,2034,11,12,14,0,0,0,0,0,0,2373,0,0,0,0,0,0,1432,2899,13,0,13,145,19,483,5,0,0,0,1324,3028,19,0,19,0,25,335,0,0,0,0,1006,0,993,0,992,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.3469,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13606,406,26,39,2034,13,13,12,0,0,0,0,0,0,2342,0,0,0,0,0,0,1465,3038,13,0,13,146,19,540,-42,0,0,0,1318,3155,19,0,19,0,25,366,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.6342,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13606,691,26,39,2034,12,12,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1453,2942,13,0,13,145,19,477,-105,0,0,0,1296,3019,19,0,19,0,25,328,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.9198,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13606,981,26,39,2034,12,13,13,0,0,0,0,0,0,2354,0,0,0,0,0,0,1436,2882,13,0,13,140,18,502,-23,0,0,0,1325,3335,19,0,19,0,25,350,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.2056,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,13862,266,26,39,2034,12,12,14,0,0,0,0,0,0,2342,0,0,0,0,0,0,1447,2944,13,0,13,147,19,488,56,0,0,0,1306,2968,19,0,19,0,25,328,0,0,0,0,1007,0,993,0,993,0,1000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
